0,-1.2608154074632252
0,-1.2671413783279226
0,-1.1017527751553553
0,-1.125638215094715
0,-1.1337077803464697
0,-1.1277154928820918
0,-1.1017527751553553
0,-1.2801517801885764
0,-1.1290689093106019
0,-1.1798907904552658
0,-1.1430842247947377
0,-1.261837288940884
0,-1.0770864870240227
0,-1.084151330933344
0,-1.222943169919966
0,-1.081648316653496
0,-1.1093327898554892
0,-1.2172067581012977
0,-1.2130858986441038
0,-1.1017527751553553
0,-1.0775951619674826
0,-1.1099272739550892
0,-1.1879222879696265
0,-1.1857655495160706
0,-1.1238344900048183
0,-1.1150942356920839
0,-1.0936866158784868
0,-1.1101006185832187
0,-1.124865862814278
0,-1.1938478348280452
0,-1.1093730055338007
0,-1.2545157559531754
0,-1.1251371034441449
0,-1.0957280274497514
0,-1.2121042959984918
0,-1.115362729958412
0,-1.136645287847174
0,-1.1265299285098915
0,-1.225053866277998
0,-1.2813403932709297
0,-1.0836759640505131
0,-1.1198404713011516
0,-1.1362213854852992
0,-1.1181757766139502
0,-1.0852940060433953
0,-1.1211686135444003
0,-1.1017527751553553
0,-1.0957280274497514
0,-1.1752799304414103
0,-1.076071230664984
0,-1.0957280274497514
0,-1.2023599451648421
0,-1.0765038902801816
0,-1.0682193220333642
0,-1.1017527751553553
0,-1.216505837097548
0,-1.0944795198568291
0,-1.083123535529379
0,-1.1352690123480211
0,-1.2414627882931057
0,-1.1006754229723954
0,-1.1024427168103463
0,-1.1231074202256586
0,-1.0858770470445396
0,-1.1282315862441132
0,-1.2259423613004108
0,-1.2374591330671747
0,-1.1306177118242682
0,-1.1922237812293872
0,-1.1377210464011942
0,-1.0752665783353288
0,-1.2370506988834684
0,-1.0853892025511478
0,-1.1108199191787866
0,-1.1516294646735872
0,-1.086020406272555
0,-1.4121674637735986
0,-1.1271605863828575
0,-1.0853892025511478
0,-1.083657413821528
0,-1.1017527751553553
0,-1.0852933233337834
0,-1.19991258620767
0,-1.2396451530283117
0,-1.137218844679139
0,-1.1922636954347798
0,-1.0731425201590448
0,-1.0765038902801816
0,-1.0859795128853547
0,-1.2217860359812722
0,-1.1099219360693873
0,-1.1544788748185293
0,-1.2344775937869052
0,-1.0770864870240227
0,-1.2403847720907397
0,-1.1063988450912705
0,-1.1220158806624592
0,-1.1283739806609703
0,-1.1374786079562567
0,-1.1907776303335533
0,-1.1278767641798424
0,-1.3650107027468543
0,-1.0770864870240227
0,-1.2007616476990484
0,-1.1852617113965036
0,-1.1951035451463001
0,-1.1298742127300816
0,-1.0802199926681868
0,-1.1199766053726334
0,-1.1161950036179502
0,-1.117013390662297
0,-1.1270187254460269
0,-1.122536786138666
0,-1.1540703523672795
0,-1.2557435558202688
0,-1.1156721479409115
0,-1.101871202416321
0,-1.0840682612863068
0,-1.0833895389184725
0,-1.0990492682234356
0,-1.0691431364854378
0,-1.0718656119090808
0,-1.1074294105612565
0,-1.1316938324319485
0,-1.1417163343314114
0,-1.2722056929418184
0,-1.0754191787619742
0,-1.0860328712372815
0,-1.0733369551548322
0,-1.0957280274497514
0,-1.0765038902801816
0,-1.0765038902801816
0,-1.0998563593868727
0,-1.0953347567694778
0,-1.0996181792846076
0,-1.1248577579481949
0,-1.1112211011937665
0,-1.1374738047691075
0,-1.0798859962551304
0,-1.1157179078932178
0,-1.0991209682606602
0,-1.122711304569449
0,-1.1852472740794506
0,-1.1295003750832489
0,-1.1368300401294538
0,-1.1017527751553553
0,-1.1134867879090127
0,-1.1232200759811573
0,-1.0962450776671646
0,-1.2729513361634237
0,-1.0743745098931816
0,-1.1105140802487097
0,-1.1221810670605274
0,-1.2462988642418813
0,-1.2275381715363718
0,-1.1297425936805592
0,-1.0968485709146443
0,-1.1855138046034133
0,-1.1181546089754268
0,-1.2628408128736885
0,-1.2633259579567586
0,-1.104323125140708
0,-1.1886550752833056
0,-1.1406445403743886
0,-1.2094528927137786
0,-1.1872272169235192
0,-1.1782942422729208
0,-1.1012518591237241
0,-1.214645970520275
0,-1.1556823333482962
0,-1.1012518591237241
0,-1.0881136306813493
0,-1.1304434230994538
0,-1.2599968238632426
0,-1.2756128473451813
0,-1.2143669550087763
0,-1.1838057836515936
0,-1.2387520473786262
0,-1.2140249188178462
0,-1.124247707724366
0,-1.1913083984953443
0,-1.1164248393159943
0,-1.1012518591237241
0,-1.121766391143861
0,-1.1012518591237241
0,-1.1064036671654913
0,-1.0957280274497514
0,-1.1729457867580653
0,-1.1050577869175917
0,-1.1012518591237241
0,-1.0855565079111638
0,-1.1088094605253473
0,-1.2416274961900895
0,-1.124039699137346
0,-1.1242761775940449
0,-1.0991209682606602
0,-1.0957280274497514
0,-1.06732254330199
0,-1.2369728346808675
0,-1.1223912442033235
0,-1.1212649344844823
0,-1.1046758912686114
0,-1.1259082718639786
0,-1.188183865251359
0,-1.2498036460667916
0,-1.1903014700765275
0,-1.1120847004588141
0,-1.1017527751553553
